State Code,County Code,Site Num,Parameter Code,POC,Datum,Parameter Name,Sample Duration,Pullutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,State Name,County Name,City Name,CBSA Name,Date of Last Change,Location 1
49,53,9000,88161,1,WGS84,Titanium PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - Proton Induced X-Ray Excitation",2003,Micrograms/cubic meter (LC),No Events,112,100,60,61,0,9,,,Certification not required,0,0.0039,0.003603,0.02448,7/17/2003 0:00,0.01676,10/3/2003 0:00,0.0134,10/24/2003 0:00,0.01196,7/26/2003 0:00,0.01676,0.0134,0.00971,0.00792,0.00529,0.00313,0.0006,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88164,1,WGS84,Vanadium PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - Proton Induced X-Ray Excitation",2003,Micrograms/cubic meter (LC),No Events,112,100,60,61,0,9,,,Certification not required,31,0.000198,0.00021,0.00109,8/10/2003 0:00,0.00082,12/2/2003 0:00,0.00076,7/8/2003 0:00,0.00069,5/30/2003 0:00,0.00082,0.00076,0.00065,0.00053,0.00029,0.00014,0.00002,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88165,1,WGS84,Silicon PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - Proton Induced X-Ray Excitation",2003,Micrograms/cubic meter (LC),No Events,112,100,60,61,0,9,,,Certification not required,0,0.188805,0.185348,1.20326,7/17/2003 0:00,0.84684,10/3/2003 0:00,0.68853,10/24/2003 0:00,0.66596,5/18/2003 0:00,0.84684,0.68853,0.58571,0.36862,0.2508,0.15084,0.02916,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88167,1,WGS84,Zinc PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - Proton Induced X-Ray Excitation",2003,Micrograms/cubic meter (LC),No Events,112,100,60,61,0,9,,,Certification not required,0,0.001554,0.000705,0.00377,7/17/2003 0:00,0.00337,12/11/2003 0:00,0.00321,3/31/2003 0:00,0.00314,8/31/2003 0:00,0.00337,0.00321,0.00279,0.00257,0.00203,0.00142,0.00069,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88168,1,WGS84,Strontium PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - Proton Induced X-Ray Excitation",2003,Micrograms/cubic meter (LC),No Events,112,100,60,61,0,9,,,Certification not required,6,0.000617,0.000655,0.00364,7/17/2003 0:00,0.00299,2/23/2003 0:00,0.00273,9/15/2003 0:00,0.00234,10/3/2003 0:00,0.00299,0.00273,0.00201,0.00141,0.00081,0.00044,0.0001,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88169,1,WGS84,Sulfur PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - Proton Induced X-Ray Excitation",2003,Micrograms/cubic meter (LC),No Events,112,100,60,61,0,9,,,Certification not required,0,0.196055,0.126899,0.53788,6/11/2003 0:00,0.47674,5/30/2003 0:00,0.47624,8/19/2003 0:00,0.46163,8/10/2003 0:00,0.47674,0.47624,0.4492,0.40762,0.27278,0.17577,0.04988,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88176,1,WGS84,Rubidium PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - Proton Induced X-Ray Excitation",2003,Micrograms/cubic meter (LC),No Events,112,100,60,61,0,9,,,Certification not required,34,0.000167,0.000174,0.00119,7/17/2003 0:00,0.00069,5/24/2003 0:00,0.00063,5/18/2003 0:00,0.0006,10/3/2003 0:00,0.00069,0.00063,0.00046,0.00036,0.00023,0.00013,0.00003,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88180,1,WGS84,Potassium PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - Proton Induced X-Ray Excitation",2003,Micrograms/cubic meter (LC),No Events,112,100,60,61,0,9,,,Certification not required,0,0.03716,0.035288,0.2159,7/17/2003 0:00,0.1543,5/18/2003 0:00,0.14993,5/24/2003 0:00,0.11419,10/3/2003 0:00,0.1543,0.14993,0.09792,0.08596,0.0511,0.02703,0.00709,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88184,1,WGS84,Sodium PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - Proton Induced X-Ray Excitation",2003,Micrograms/cubic meter (LC),No Events,112,100,60,61,0,9,,,Certification not required,80,0.071091,0.106396,0.94489,7/26/2003 0:00,0.34848,10/12/2003 0:00,0.32717,8/10/2003 0:00,0.30561,8/4/2003 0:00,0.34848,0.32717,0.226,0.15368,0.0709,0.04166,0.01918,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88185,1,WGS84,Zirconium PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - Proton Induced X-Ray Excitation",2003,Micrograms/cubic meter (LC),No Events,112,100,60,61,0,9,,,Certification not required,103,0.000065,0.00004,0.00026,10/9/2003 0:00,0.00024,10/24/2003 0:00,0.00023,10/15/2003 0:00,0.0002,2/20/2003 0:00,0.00024,0.00023,0.0002,0.00006,0.00006,0.00005,0.00005,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88203,1,WGS84,Chloride PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module B with Cyclone Inlet and Glycerin-Nylon Filter, 4.9 sq. cm. - Ion Chromatography",2003,Micrograms/cubic meter (LC),No Events,120,100,61,61,0,1,,,Certification not required,113,0.062481,0.047537,0.1925,12/26/2003 0:00,0.1909,12/8/2003 0:00,0.1909,12/17/2003 0:00,0.19015,12/20/2003 0:00,0.1909,0.1909,0.1886,0.10835,0.09785,0.04375,0.02475,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88306,1,WGS84,Total Nitrate PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module B with Cyclone Inlet and Glycerin-Nylon Filter, 4.9 sq. cm. - Ion Chromatography",2003,Micrograms/cubic meter (LC),No Events,120,100,61,61,0,1,,,Certification not required,7,0.304763,0.478304,4.0089,2/8/2003 0:00,1.9742,10/30/2003 0:00,1.5884,1/6/2003 0:00,1.4011,3/4/2003 0:00,1.9742,1.5884,1.0724,0.742,0.305,0.1642,0.0541,,Utah,Washington,St. George,"St. George, UT",3/28/2011 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88320,1,WGS84,OC PM2.5 LC TOR,24 HOUR,,Observed Values,IMPROVE Module C with Cyclone Inlet-Quartz Filter - OC1+OC2+OC3+OC4+OP (88324+88325+88326+88327+88328),2003,Micrograms/cubic meter (LC),No Events,120,100,61,61,0,1,,,Certification not required,0,0.710108,1.179993,11.744,10/30/2003 0:00,5.492,6/29/2003 0:00,2.105,7/11/2003 0:00,2.056,7/17/2003 0:00,5.492,2.105,1.695,1.264,0.726,0.45,0.229,,Utah,Washington,St. George,"St. George, UT",5/17/2012 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88321,1,WGS84,EC PM2.5 LC TOR,24 HOUR,,Observed Values,IMPROVE Module C with Cyclone Inlet-Quartz Filter - EC1+EC2+EC3-OP (88329+88330+88331-88336),2003,Micrograms/cubic meter (LC),No Events,120,100,61,61,0,1,,,Certification not required,0,0.192367,0.160309,1.515,10/30/2003 0:00,0.879,6/29/2003 0:00,0.495,7/17/2003 0:00,0.455,7/11/2003 0:00,0.879,0.495,0.368,0.286,0.216,0.167,0.088,,Utah,Washington,St. George,"St. George, UT",9/2/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88324,1,WGS84,OC1 PM2.5 LC,24 HOUR,,Observed Values,IMPROVE Module C with Cyclone Inlet-Quartz Filter - IMPROVE TOR w/Adjustment,2003,Micrograms/cubic meter (LC),No Events,120,100,61,61,0,1,,,Certification not required,103,0.046413,0.13647,1.5181,10/30/2003 0:00,0.097,5/24/2003 0:00,0.088,2/14/2003 0:00,0.0876,7/29/2003 0:00,0.097,0.088,0.0815,0.0524,0.0381,0.03435,0.01715,,Utah,Washington,St. George,"St. George, UT",9/2/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88325,1,WGS84,OC2 PM2.5 LC,24 HOUR,,Observed Values,IMPROVE Module C with Cyclone Inlet-Quartz Filter - IMPROVE TOR w/Adjustment,2003,Micrograms/cubic meter (LC),No Events,120,100,61,61,0,1,,,Certification not required,40,0.102065,0.241584,2.5904,10/30/2003 0:00,0.6581,6/29/2003 0:00,0.3502,7/29/2003 0:00,0.2578,7/11/2003 0:00,0.6581,0.3502,0.2035,0.1684,0.1057,0.0664,0.02385,,Utah,Washington,St. George,"St. George, UT",9/2/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88326,1,WGS84,OC3 PM2.5 LC,24 HOUR,,Observed Values,IMPROVE Module C with Cyclone Inlet-Quartz Filter - IMPROVE TOR w/Adjustment,2003,Micrograms/cubic meter (LC),No Events,120,100,61,61,0,1,,,Certification not required,40,0.269725,0.484739,4.0633,10/30/2003 0:00,2.9673,6/29/2003 0:00,1.1524,7/11/2003 0:00,1.1413,7/17/2003 0:00,2.9673,1.1524,0.8461,0.6593,0.257,0.1486,0.0468,,Utah,Washington,St. George,"St. George, UT",9/2/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88327,1,WGS84,OC4 PM2.5 LC,24 HOUR,,Observed Values,IMPROVE Module C with Cyclone Inlet-Quartz Filter - IMPROVE TOR w/Adjustment,2003,Micrograms/cubic meter (LC),No Events,120,100,61,61,0,1,,,Certification not required,0,0.19988,0.313047,2.9264,10/30/2003 0:00,1.8013,6/29/2003 0:00,0.6672,7/11/2003 0:00,0.5737,7/17/2003 0:00,1.8013,0.6672,0.4404,0.3396,0.2244,0.1222,0.0626,,Utah,Washington,St. George,"St. George, UT",9/1/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88328,1,WGS84,OP PM2.5 LC TOR,24 HOUR,,Observed Values,IMPROVE Module C with Cyclone Inlet-Quartz Filter - IMPROVE TOR w/Adjustment,2003,Micrograms/cubic meter (LC),No Events,120,100,61,61,0,1,,,Certification not required,9,0.104241,0.074167,0.646,10/30/2003 0:00,0.3275,5/24/2003 0:00,0.3008,5/27/2003 0:00,0.2959,5/30/2003 0:00,0.3275,0.3008,0.2023,0.1593,0.1287,0.0936,0.0373,,Utah,Washington,St. George,"St. George, UT",3/28/2011 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88329,1,WGS84,EC1 PM2.5 LC,24 HOUR,,Observed Values,IMPROVE Module C with Cyclone Inlet-Quartz Filter - IMPROVE TOR,2003,Micrograms/cubic meter (LC),No Events,120,100,61,61,0,1,,,Certification not required,0,0.195981,0.193336,1.993,10/30/2003 0:00,0.5822,6/29/2003 0:00,0.5095,5/24/2003 0:00,0.4771,5/30/2003 0:00,0.5822,0.5095,0.4227,0.3073,0.2265,0.1729,0.0745,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88330,1,WGS84,EC2 PM2.5 LC,24 HOUR,,Observed Values,IMPROVE Module C with Cyclone Inlet-Quartz Filter - IMPROVE TOR,2003,Micrograms/cubic meter (LC),No Events,120,100,61,61,0,1,,,Certification not required,1,0.094505,0.041934,0.2426,6/29/2003 0:00,0.2204,1/9/2003 0:00,0.2163,7/2/2003 0:00,0.2053,7/17/2003 0:00,0.2204,0.2163,0.1658,0.1432,0.1213,0.0898,0.0451,,Utah,Washington,St. George,"St. George, UT",3/28/2011 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88331,1,WGS84,EC3 PM2.5 LC,24 HOUR,,Observed Values,IMPROVE Module C with Cyclone Inlet-Quartz Filter - IMPROVE TOR,2003,Micrograms/cubic meter (LC),No Events,120,100,61,61,0,1,,,Certification not required,67,0.007483,0.009937,0.0581,10/30/2003 0:00,0.0546,6/29/2003 0:00,0.0396,10/9/2003 0:00,0.0335,7/2/2003 0:00,0.0546,0.0396,0.0303,0.0181,0.0091,0.00405,0,,Utah,Washington,St. George,"St. George, UT",3/28/2011 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88337,1,WGS84,Hydrogen PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - Proton Induced X-Ray Excitation",2003,Micrograms/cubic meter (LC),No Events,112,100,60,61,0,9,,,Certification not required,0,0.110562,0.06465,0.34893,7/17/2003 0:00,0.2605,5/18/2003 0:00,0.25368,5/30/2003 0:00,0.25028,7/14/2003 0:00,0.2605,0.25368,0.23763,0.19424,0.14738,0.10593,0.03997,,Utah,Washington,St. George,"St. George, UT",3/28/2011 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88338,1,WGS84,Nitrite PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module B with Cyclone Inlet and Glycerin-Nylon Filter, 4.9 sq. cm. - Ion Chromatography",2003,Micrograms/cubic meter (LC),No Events,120,100,61,61,0,1,,,Certification not required,105,0.022649,0.016645,0.0632,10/12/2003 0:00,0.05905,7/11/2003 0:00,0.0588,7/2/2003 0:00,0.05855,7/5/2003 0:00,0.05905,0.0588,0.05655,0.0525,0.02885,0.0144,0.00815,,Utah,Washington,St. George,"St. George, UT",3/28/2011 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88339,1,WGS84,Ammonium Sulfate PM2.5 LC,24 HOUR,,Observed Values,Unknown-Unknown - #,2003,Micrograms/cubic meter (LC),No Events,120,100,61,61,0,1,,,Certification not required,0,0.830608,0.515888,2.219,6/11/2003 0:00,1.967,5/30/2003 0:00,1.964,8/19/2003 0:00,1.904,8/10/2003 0:00,1.967,1.964,1.853,1.681,1.137,0.775,0.214,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88340,1,WGS84,Ammonium Sulfate Extinction PM2.5 LC,24 HOUR,,Observed Values,Unknown-Unknown - #,2003,Inverse Megameters,No Events,120,100,61,61,0,1,,,Certification not required,0,4.000775,2.173459,13.367,1/9/2003 0:00,8.908,5/30/2003 0:00,8.513,5/27/2003 0:00,8.453,6/11/2003 0:00,8.908,8.513,8.251,7.049,5.308,3.729,1.376,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88341,1,WGS84,Aerosol Extinction PM2.5 LC,24 HOUR,,Observed Values,Unknown-Unknown - #,2003,Inverse Megameters,No Events,119,100,61,61,0,2,,,Certification not required,0,14.406143,7.618494,49.215,6/29/2003 0:00,49.029,2/8/2003 0:00,29.511,7/17/2003 0:00,29.185,1/9/2003 0:00,49.029,29.511,27.734,23.797,17.79,13.046,6.106,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88342,1,WGS84,Coarse Mass Extinction PM2.5 LC,24 HOUR,,Observed Values,Unknown-Unknown - #,2003,Inverse Megameters,No Events,119,100,61,61,0,2,,,Certification not required,6,1.956647,1.632454,8.789,6/23/2003 0:00,7.052,6/20/2003 0:00,6.444,5/30/2003 0:00,6.398,10/24/2003 0:00,7.052,6.444,5.975,3.936,2.722,1.451,0.419,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88343,1,WGS84,Elemental Carbon Extinction PM2.5 LC,24 HOUR,,Observed Values,Unknown-Unknown - #,2003,Inverse Megameters,No Events,120,100,61,61,0,1,,,Certification not required,0,1.923375,1.603296,15.148,10/30/2003 0:00,8.794,6/29/2003 0:00,4.952,7/17/2003 0:00,4.549,7/11/2003 0:00,8.794,4.952,3.683,2.855,2.164,1.666,0.875,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88344,1,WGS84,Ammonium Nitrate PM2.5 LC,24 HOUR,,Observed Values,Unknown-Unknown - #,2003,Micrograms/cubic meter (LC),No Events,120,100,61,61,0,1,,,Certification not required,0,0.3961,0.615716,5.171,2/8/2003 0:00,2.547,10/30/2003 0:00,2.049,1/6/2003 0:00,1.807,3/4/2003 0:00,2.547,2.049,1.383,0.957,0.394,0.212,0.07,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88345,1,WGS84,Ammonium Nitrate Extinction PM2.5 LC,24 HOUR,,Observed Values,Unknown-Unknown - #,2003,Inverse Megameters,No Events,120,100,61,61,0,1,,,Certification not required,0,2.386775,4.391509,38.01,2/8/2003 0:00,16.29,1/6/2003 0:00,13.196,2/17/2003 0:00,12.071,10/30/2003 0:00,16.29,13.196,10.79,6.384,2.066,0.971,0.359,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88346,1,WGS84,Organic Carbon Extinction PM2.5 LC,24 HOUR,,Observed Values,Unknown-Unknown - #,2003,Inverse Megameters,No Events,120,100,61,61,0,1,,,Certification not required,0,3.97655,6.608109,65.768,10/30/2003 0:00,30.755,6/29/2003 0:00,11.786,7/11/2003 0:00,11.515,7/17/2003 0:00,30.755,11.786,9.493,7.076,4.067,2.519,1.28,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88348,1,WGS84,Soil PM2.5 LC,24 HOUR,,Observed Values,Unknown-Unknown - #,2003,Micrograms/cubic meter (LC),No Events,119,100,61,61,0,2,,,Certification not required,0,0.88784,0.950994,5.789,7/17/2003 0:00,5.447,6/23/2003 0:00,4.024,10/3/2003 0:00,3.446,7/29/2003 0:00,5.447,4.024,2.642,1.808,1.119,0.656,0.134,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88349,1,WGS84,Soil Extinction PM2.5 LC,24 HOUR,,Observed Values,Unknown-Unknown - #,2003,Inverse Megameters,No Events,119,100,61,61,0,2,,,Certification not required,0,0.88784,0.950994,5.789,7/17/2003 0:00,5.447,6/23/2003 0:00,4.024,10/3/2003 0:00,3.446,7/29/2003 0:00,5.447,4.024,2.642,1.808,1.119,0.656,0.134,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88350,1,WGS84,Organic Carbon Mass PM2.5 LC,24 HOUR,,Observed Values,Unknown-Unknown - #,2003,Micrograms/cubic meter (LC),No Events,120,100,61,61,0,1,,,Certification not required,0,0.99415,1.652055,16.442,10/30/2003 0:00,7.689,6/29/2003 0:00,2.947,7/11/2003 0:00,2.879,7/17/2003 0:00,7.689,2.947,2.373,1.769,1.017,0.63,0.32,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88401,1,WGS84,Reconstructed Mass PM2.5 LC,24 HOUR,,Observed Values,Unknown-Unknown - #,2003,Micrograms/cubic meter (LC),No Events,119,100,61,61,0,2,,,Certification not required,0,3.138941,1.906782,10.936,7/17/2003 0:00,10.91,6/29/2003 0:00,8.683,6/23/2003 0:00,7.998,7/29/2003 0:00,10.91,8.683,6.848,5.539,3.965,2.794,1.078,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88403,1,WGS84,Sulfate PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module B with Cyclone Inlet and Glycerin-Nylon Filter, 4.9 sq. cm. - Ion Chromatography",2003,Micrograms/cubic meter (LC),No Events,120,100,61,61,0,1,,,Certification not required,0,0.622694,0.42091,1.8992,6/11/2003 0:00,1.7478,5/30/2003 0:00,1.6035,5/24/2003 0:00,1.5305,6/14/2003 0:00,1.7478,1.6035,1.5044,1.2561,0.8677,0.5433,0.1288,,Utah,Washington,St. George,"St. George, UT",3/28/2011 0:00,"Zion
(37.459079, -113.225096)"
49,53,9000,88502,1,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24 HOUR,,Observed Values,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",2003,Micrograms/cubic meter (LC),No Events,112,100,60,61,0,9,,,Certification not required,0,3.332143,2.247971,15.6,7/17/2003 0:00,9.2,5/24/2003 0:00,8,5/18/2003 0:00,7.6,10/3/2003 0:00,9.2,8,7.1,6,4.7,3,1.1,,Utah,Washington,St. George,"St. George, UT",3/6/2010 0:00,"Zion
(37.459079, -113.225096)"
49,55,9000,11208,1,WGS84,Deciview,24 HOUR,,Observed Values,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - LRNC Method",2003,No Units,No Events,100,100,56,61,0,21,,,Certification not required,0,137.1787,55.935095,306.73,11/2/2003 0:00,283.19,11/29/2003 0:00,258.91,5/27/2003 0:00,243.02,10/18/2003 0:00,306.73,283.19,240.49,209.78,174.87,134.71,70.45,,Utah,Wayne,Capitol Reef,,3/28/2011 0:00,"Capitol Reef NP
(38.302177, -111.293349)"
49,55,9000,62201,1,WGS84,Relative Humidity ,24 HOUR,,Observed Values,Unknown-Unknown - #,2003,Percent relative humidity,No Events,121,100,61,61,0,0,,,Certification not required,0,49.768595,10.772465,67,1/3/2003 0:00,67,1/6/2003 0:00,67,1/9/2003 0:00,67,1/12/2003 0:00,67,67,67,65,58,46,36,,Utah,Wayne,Capitol Reef,,3/6/2010 0:00,"Capitol Reef NP
(38.302177, -111.293349)"
49,55,9000,62202,1,WGS84,Relative Humidity Factor,24 HOUR,,Observed Values,INSTRUMENTAL- - COMPUTED(INDIRECT),2003,Percent relative humidity,No Events,121,100,61,61,0,0,,,Certification not required,0,1.894711,0.442871,2.71,1/3/2003 0:00,2.71,1/6/2003 0:00,2.71,1/9/2003 0:00,2.71,1/12/2003 0:00,2.71,2.71,2.71,2.51,2.14,1.7,1.37,,Utah,Wayne,Capitol Reef,,3/6/2010 0:00,"Capitol Reef NP
(38.302177, -111.293349)"
49,55,9000,63102,1,WGS84,Light Absorption Coeffiecient,24 HOUR,,Observed Values,Unknown-Unknown - #,2003,Inverse 100 Megameters,No Events,95,100,54,61,0,26,,,Certification not required,0,7.028811,2.155642,12.027,5/24/2003 0:00,12.01,6/17/2003 0:00,11.701,1/9/2003 0:00,11.214,6/23/2003 0:00,12.027,12.01,10.941,9.835,8.223,6.973,4.316,,Utah,Wayne,Capitol Reef,,3/6/2010 0:00,"Capitol Reef NP
(38.302177, -111.293349)"
49,55,9000,85101,1,WGS84,PM10 - LC,24 HOUR,,Observed Values,"IMPROVE Module D with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - GRAVIMETRIC",2003,Micrograms/cubic meter (LC),No Events,98,100,54,61,0,23,,,Certification not required,1,5.635944,6.421401,59.4276,10/30/2003 0:00,16.7959,5/24/2003 0:00,14.677,6/20/2003 0:00,12.3426,6/17/2003 0:00,59.4276,16.7959,12.2863,9.6154,7.2652,4.2576,1.5615,,Utah,Wayne,Capitol Reef,,3/6/2010 0:00,"Capitol Reef NP
(38.302177, -111.293349)"
49,55,9000,86502,1,WGS84,Acceptable PM10-2.5 - Local Conditions,24 HOUR,,Observed Values,Unknown-Unknown - #,2003,Micrograms/cubic meter (LC),No Events,95,100,54,61,0,26,,,Certification not required,0,2.579453,2.271989,10.376,5/24/2003 0:00,10.096,6/20/2003 0:00,8.363,2/2/2003 0:00,8.168,10/24/2003 0:00,10.376,10.096,7.11,5.719,3.694,1.817,0.42,,Utah,Wayne,Capitol Reef,,3/6/2010 0:00,"Capitol Reef NP
(38.302177, -111.293349)"
49,55,9000,88103,1,WGS84,Arsenic PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - Proton Induced X-Ray Excitation",2003,Micrograms/cubic meter (LC),No Events,100,100,56,61,0,21,,,Certification not required,0,0.000065,0.00008,0.00033,10/24/2003 0:00,0.00027,9/21/2003 0:00,0.00023,10/27/2003 0:00,0.00022,7/29/2003 0:00,0.00033,0.00027,0.00022,0.00019,0.00012,0,0,,Utah,Wayne,Capitol Reef,,11/1/2012 0:00,"Capitol Reef NP
(38.302177, -111.293349)"
49,55,9000,88104,1,WGS84,Aluminum PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - Proton Induced X-Ray Excitation",2003,Micrograms/cubic meter (LC),No Events,100,100,56,61,0,21,,,Certification not required,50,0.031992,0.043839,0.19493,10/18/2003 0:00,0.18967,10/24/2003 0:00,0.14586,10/21/2003 0:00,0.13646,9/30/2003 0:00,0.19493,0.18967,0.11549,0.1018,0.05459,0.00638,0.00143,,Utah,Wayne,Capitol Reef,,3/6/2010 0:00,"Capitol Reef NP
(38.302177, -111.293349)"
49,55,9000,88109,1,WGS84,Bromine PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - Proton Induced X-Ray Excitation",2003,Micrograms/cubic meter (LC),No Events,100,100,56,61,0,21,,,Certification not required,0,0.001487,0.000953,0.00502,9/27/2003 0:00,0.00417,6/23/2003 0:00,0.00394,8/19/2003 0:00,0.00352,5/27/2003 0:00,0.00502,0.00417,0.00352,0.003,0.00198,0.00119,0.00052,,Utah,Wayne,Capitol Reef,,3/28/2011 0:00,"Capitol Reef NP
(38.302177, -111.293349)"
49,55,9000,88111,1,WGS84,Calcium PM2.5 LC,24 HOUR,,Observed Values,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - Proton Induced X-Ray Excitation",2003,Micrograms/cubic meter (LC),No Events,100,100,56,61,0,21,,,Certification not required,0,0.05546,0.043198,0.19775,11/2/2003 0:00,0.17616,10/18/2003 0:00,0.16528,10/24/2003 0:00,0.14978,5/24/2003 0:00,0.19775,0.17616,0.14437,0.10884,0.08666,0.0447,0.00851,,Utah,Wayne,Capitol Reef,,3/6/2010 0:00,"Capitol Reef NP
(38.302177, -111.293349)"
